50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,50.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,100.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,150.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,200.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
50.0,250.0,88.0
